Travelling empty duration,Full slope length,Empty slope length,Inpit Ramp length,Inpit Ramp Grade,Dump Ramp length,Dump Ramp Grade,Empty Weight (kg),Max Gross OperatingWeight,Total_weight,Overweight,predicted,pred
580.0,04775.060,05110.380,03362.250,9.14,0754.000,7.69,124114,317514.85,197700.0,0,158.57243951961766,158.57243951961766
677.0,05859.640,05220.280,03503.830,9.17,0000,0.00,114114,317514.85,196300.0,0,156.90433419877093,156.90433419877093
1115.0,08287.520,08816.700,03552.630,9.16,060.000,8.33,114114,317514.85,187300.0,0,378.94378193220336,378.94378193220336
644.0,07258.520,07141.410,03503.830,9.17,0696.000,8.33,114114,317514.85,184500.0,0,453.99600030331135,453.99600030331135
614.0,07248.550,05316.310,03362.250,9.14,096.000,8.33,124114,317514.85,197400.0,0,159.68800051493326,159.68800051493326
969.0,04670.750,07190.880,03149.950,9.34,0336.000,8.33,124114,317514.85,181800.0,0,128.83763471568165,128.83763471568165
526.0,05517.910,05114.130,03275.050,9.14,01056.000,8.33,124114,317514.85,181200.0,0,153.51218584380507,153.51218584380507
466.0,02354.530,02479.160,066.160,8.64,0552.000,8.33,124114,317514.85,192300.0,0,577.8734598533654,577.8734598533654
582.0,05782.930,05389.870,03451.950,9.16,0000,0.00,124114,317514.85,179100.0,0,161.69226705026736,161.69226705026736
688.0,06605.800,06170.770,03602.680,9.17,0000,6.67,124114,317514.85,186400.0,0,162.185953814176,162.185953814176
383.0,03667.280,03659.090,0188.460,9.54,0000,10.00,124114,317514.85,195700.0,0,178.67234449295037,178.67234449295037
571.0,05323.910,05636.710,03319.140,9.14,0000,0.00,124114,317514.85,180900.0,0,467.22006244812104,467.22006244812104
615.0,05756.340,05469.750,03503.830,9.17,0456.000,8.33,114114,317514.85,185600.0,0,156.60508618408002,156.60508618408002
586.0,06257.970,06216.170,03552.630,9.16,0000,0.00,124114,317514.85,181800.0,0,154.13520798063507,154.13520798063507
406.0,04160.550,03390.320,0127.330,9.41,060.000,8.33,114114,317514.85,184700.0,0,445.1942451487326,445.1942451487326
983.0,05229.170,06293.780,03552.630,9.16,0000,0.00,124114,317514.85,182600.0,0,392.0427050341843,392.0427050341843
537.0,04816.700,05247.710,03362.250,9.14,0336.000,8.33,114114,317514.85,189600.0,0,172.97559435656694,172.97559435656694
634.0,05350.570,05372.540,03372.120,9.14,0000,0.00,114114,317514.85,197000.0,0,171.3807071355187,171.3807071355187
572.0,05081.570,05901.290,03362.250,9.14,0754.000,7.69,114114,317514.85,182400.0,0,181.09954264711934,181.09954264711934
949.0,07005.170,07092.750,03602.680,9.17,036.000,8.33,124114,317514.85,190000.0,0,165.25579764121906,165.25579764121906
847.0,04729.110,06519.920,03319.140,9.14,0105.000,9.52,114114,317514.85,193900.0,0,343.8741835534464,343.8741835534464
593.0,06043.010,06024.630,03503.830,9.17,0000,6.67,124114,317514.85,178600.0,0,162.9450221476257,162.9450221476257
629.0,07216.000,05734.530,03275.050,9.14,096.000,8.33,124114,317514.85,198200.0,0,161.3255125165939,161.3255125165939
707.0,05342.170,04625.340,03319.140,9.14,0000,0.00,124114,317514.85,186500.0,0,164.28464752371548,164.28464752371548
527.0,05297.080,05435.060,03319.140,9.14,0135.000,6.67,124114,317514.85,194600.0,0,149.55609898309706,149.55609898309706
543.0,04021.590,04259.110,03263.690,9.14,0396.000,8.33,124114,317514.85,190300.0,0,151.71512568500728,151.71512568500728
2109.0,05184.620,015692.640,03562.640,9.16,0912.000,8.33,124114,317514.85,189700.0,0,391.8492243102195,391.8492243102195
1382.0,05000.370,07130.360,03602.680,9.17,0000,6.67,124114,317514.85,202200.0,0,160.7868371006577,160.7868371006577
1292.0,04489.730,07284.800,03552.630,9.16,0000,0.00,114114,317514.85,81300.0,0,156.09101172325026,156.09101172325026
555.0,05041.000,05278.520,03372.120,9.14,0754.000,7.69,114114,317514.85,192200.0,0,133.00451879197922,133.00451879197922
734.0,05842.140,05573.060,03319.140,9.14,01056.000,8.33,124114,317514.85,184200.0,0,159.62863917314726,159.62863917314726
759.0,06458.630,06691.430,03552.630,9.16,0000,0.00,114114,317514.85,201500.0,0,166.1435544799785,166.1435544799785
586.0,05042.960,04689.140,03319.140,9.14,01056.000,8.33,124114,317514.85,179100.0,0,393.6131998638681,393.6131998638681
724.0,05391.450,05041.050,03642.720,9.18,0000,9.52,114114,317514.85,185300.0,0,162.0550196831588,162.0550196831588
569.0,05332.220,05438.290,03319.140,9.14,0135.000,6.67,114114,317514.85,191600.0,0,2455.8340462420156,2455.8340462420156
619.0,04725.620,05029.780,03263.690,9.14,0000,0.00,124114,317514.85,186100.0,0,399.97955632726973,399.97955632726973
0.0,02804.850,012.060,03503.830,9.17,0780.000,7.69,124114,317514.85,187700.0,0,149.145423203752,149.145423203752
487.0,03185.050,03119.620,0157.890,9.47,0552.000,8.33,124114,317514.85,204700.0,0,151.93400408178184,151.93400408178184
628.0,04588.070,05236.530,03362.250,9.14,0000,9.52,124114,317514.85,189500.0,0,381.84275053072486,381.84275053072486
540.0,04747.960,04798.110,03108.020,9.34,0000,6.67,124114,317514.85,183400.0,0,139.53206867021487,139.53206867021487
651.0,04738.600,05091.590,03602.680,9.17,0819.000,7.69,114114,317514.85,195700.0,0,155.44648435763102,155.44648435763102
1033.0,05719.030,06522.510,03642.720,9.18,0000,9.52,114114,317514.85,200800.0,0,172.25674946679467,172.25674946679467
1032.0,05676.330,05212.800,03451.950,9.16,0816.000,8.33,124114,317514.85,185500.0,0,158.00427052068298,158.00427052068298
736.0,04566.650,06723.030,03108.020,9.34,0754.000,7.69,114114,317514.85,174000.0,0,170.49991489265474,170.49991489265474
617.0,05232.210,05204.120,03362.250,9.14,0000,0.00,124114,317514.85,187300.0,0,485.9159101072151,485.9159101072151
880.0,05812.950,06513.950,03319.140,9.14,0135.000,6.67,114114,317514.85,190400.0,0,147.77092666069194,147.77092666069194
588.0,06094.240,06104.990,03411.750,9.15,073.500,9.52,124114,317514.85,173100.0,0,460.0159461298344,460.0159461298344
582.0,05962.330,05351.220,03319.140,9.14,0135.000,6.67,124114,317514.85,189100.0,0,141.23027356312173,141.23027356312173
677.0,04948.740,05096.250,03263.690,9.14,0720.000,6.67,124114,317514.85,192700.0,0,145.8984274419613,145.8984274419613
460.0,02136.350,01957.430,096.740,9.03,0552.000,8.33,124114,317514.85,181400.0,0,171.95068616728514,171.95068616728514
0.0,05739.450,05.730,03451.950,9.16,0696.000,8.33,114114,317514.85,167200.0,0,175.7032574602323,175.7032574602323
508.0,04166.110,04303.290,03275.050,9.14,0336.000,8.33,114114,317514.85,189700.0,0,167.70324898781027,167.70324898781027
582.0,04585.110,04745.190,03263.690,9.14,0754.000,7.69,124114,317514.85,190900.0,0,156.9528751559654,156.9528751559654
538.0,0545.220,05482.810,03362.250,9.14,0336.000,8.33,114114,317514.85,178200.0,0,158.12393626749667,158.12393626749667
433.0,03294.690,01874.430,0157.890,9.47,060.000,8.33,114114,317514.85,177300.0,0,343.9837351558524,343.9837351558524
516.0,03825.850,04109.500,03149.950,9.34,0754.000,7.69,124114,317514.85,184800.0,0,314.07303041958085,314.07303041958085
553.0,04801.530,05344.550,03319.140,9.14,0336.000,8.33,114114,317514.85,186900.0,0,168.6279355319205,168.6279355319205
561.0,04629.490,04578.220,03097.540,9.34,0135.000,6.67,124114,317514.85,208500.0,0,142.25244653502415,142.25244653502415
626.0,05805.280,05410.580,03411.750,9.15,052.500,9.52,124114,317514.85,195000.0,0,162.11074442953847,162.11074442953847
807.0,05848.580,06070.160,03362.250,9.14,0000,9.52,124114,317514.85,186300.0,0,169.8432487980053,169.8432487980053
1180.0,05694.400,06240.840,03263.690,9.14,01056.000,8.33,124114,317514.85,185300.0,0,590.9496214333542,590.9496214333542
857.0,05109.040,06307.440,03319.140,9.14,0336.000,8.33,114114,317514.85,181800.0,0,162.90236043277423,162.90236043277423
588.0,04744.990,04974.790,03263.690,9.14,0336.000,8.33,114114,317514.85,183300.0,0,149.8915765781284,149.8915765781284
559.0,04962.010,04593.300,03362.250,9.14,0000,9.52,124114,317514.85,191400.0,0,165.43217646751458,165.43217646751458
820.0,05686.300,05792.610,03562.640,9.16,0000,9.52,114114,317514.85,192300.0,0,307.44058380676404,307.44058380676404
824.0,05089.100,010860.910,03642.720,9.18,0819.000,7.69,124114,317514.85,178500.0,0,145.1188090415506,145.1188090415506
415.0,03213.540,03102.430,0127.330,9.41,0552.000,8.33,124114,317514.85,195100.0,0,446.39336896677617,446.39336896677617
904.0,04873.610,04669.600,03642.720,9.18,0819.000,7.69,114114,317514.85,182800.0,0,475.85539243509777,475.85539243509777
527.0,05839.650,05212.400,03362.250,9.14,0336.000,8.33,124114,317514.85,192900.0,0,148.35043660538855,148.35043660538855
601.0,05009.680,05490.520,03362.250,9.14,0135.000,6.67,124114,317514.85,193200.0,0,158.37252363485885,158.37252363485885
705.0,06104.070,07044.310,03097.540,9.34,024.000,8.33,114114,317514.85,180900.0,0,167.1763378222008,167.1763378222008
639.0,05078.890,05288.600,03602.680,9.17,0819.000,7.69,124114,317514.85,186000.0,0,393.7293155893431,393.7293155893431
521.0,04502.040,04976.590,03362.250,9.14,0000,6.67,124114,317514.85,177300.0,0,167.7387701181882,167.7387701181882
538.0,06438.150,04578.610,03108.020,9.34,060.000,8.33,124114,317514.85,181000.0,0,165.6162891030365,165.6162891030365
499.0,04496.600,04470.010,03263.690,9.14,0135.000,6.67,124114,317514.85,188400.0,0,428.3930624521815,428.3930624521815
605.0,04787.090,04804.750,03319.140,9.14,0105.000,9.52,114114,317514.85,182600.0,0,181.8102928829894,181.8102928829894
522.0,05554.960,05790.910,03602.680,9.17,0000,0.00,114114,317514.85,189100.0,0,128.3584048455768,128.3584048455768
603.0,05145.910,05876.870,03552.630,9.16,0456.000,8.33,124114,317514.85,180500.0,0,483.94998341533653,483.94998341533653
493.0,04930.610,05032.630,03263.690,9.14,0000,9.52,124114,317514.85,194500.0,0,415.36873104637493,415.36873104637493
408.0,02465.800,02327.660,096.740,9.03,0552.000,8.33,124114,317514.85,191400.0,0,168.712207294955,168.712207294955
696.0,05195.340,04961.870,03602.680,9.17,0000,0.00,114114,317514.85,188700.0,0,165.3461480550244,165.3461480550244
745.0,05146.530,05499.230,03362.250,9.14,0135.000,6.67,124114,317514.85,193100.0,0,150.61757881660537,150.61757881660537
910.0,05390.780,02746.370,03372.120,9.14,0000,0.00,124114,317514.85,191400.0,0,424.23574400444755,424.23574400444755
1257.0,04837.030,04879.990,03552.630,9.16,0456.000,8.33,124114,317514.85,180900.0,0,173.32317840341977,173.32317840341977
682.0,04696.640,05130.100,03362.250,9.14,0336.000,8.33,124114,317514.85,183000.0,0,161.839880575735,161.839880575735
830.0,05775.410,07494.920,03319.140,9.14,01056.000,8.33,124114,317514.85,177200.0,0,437.7686345106756,437.7686345106756
681.0,05366.510,05700.880,03362.250,9.14,0000,0.00,124114,317514.85,194500.0,0,177.478290690856,177.478290690856
593.0,04139.510,06576.000,03149.950,9.34,0336.000,8.33,114114,317514.85,184700.0,0,387.87067852208054,387.87067852208054
638.0,05053.250,05307.820,03319.140,9.14,0135.000,6.67,114114,317514.85,169600.0,0,150.17992077517903,150.17992077517903
632.0,05261.760,05682.320,03362.250,9.14,0000,9.52,114114,317514.85,194600.0,0,172.5475047285858,172.5475047285858
1322.0,04629.520,03241.940,03108.020,9.34,0000,9.52,124114,317514.85,191200.0,0,164.18943136282337,164.18943136282337
515.0,04976.400,05120.640,03319.140,9.14,0135.000,6.67,124114,317514.85,168900.0,0,172.44236028445695,172.44236028445695
641.0,06367.050,05948.320,03372.120,9.14,073.500,9.52,114114,317514.85,187100.0,0,159.40169193039821,159.40169193039821
618.0,05307.890,05340.950,03372.120,9.14,0754.000,7.69,124114,317514.85,192600.0,0,169.77270718622145,169.77270718622145
741.0,04788.210,04549.250,03319.140,9.14,0000,6.67,124114,317514.85,196900.0,0,167.28932862171627,167.28932862171627
630.0,06348.250,06257.330,03372.120,9.14,0000,6.67,114114,317514.85,186100.0,0,168.06134710704447,168.06134710704447
458.0,03695.520,03720.160,0127.330,9.41,060.000,8.33,124114,317514.85,178900.0,0,140.52496881339886,140.52496881339886
959.0,04909.690,07795.870,03108.020,9.34,0996.000,8.33,114114,317514.85,182800.0,0,148.09915406496413,148.09915406496413
466.0,03594.400,04853.140,066.160,8.64,0552.000,8.33,114114,317514.85,190000.0,0,163.92151457589196,163.92151457589196
783.0,04151.780,05125.680,03263.690,9.14,0336.000,8.33,114114,317514.85,173300.0,0,319.18121117189,319.18121117189
674.0,05219.240,05184.230,03552.630,9.16,0819.000,7.69,124114,317514.85,183600.0,0,173.84410645352594,173.84410645352594
628.0,04792.170,05500.780,03319.140,9.14,0754.000,7.69,124114,317514.85,191600.0,0,170.866586062691,170.866586062691
706.0,03533.920,03358.360,0127.330,9.41,060.000,8.33,114114,317514.85,182500.0,0,171.3716357018475,171.3716357018475
524.0,04274.280,04890.560,03319.140,9.14,0754.000,7.69,124114,317514.85,193600.0,0,169.24321424555563,169.24321424555563
846.0,07072.940,05297.080,03362.250,9.14,096.000,8.33,124114,317514.85,178600.0,0,173.23115369158594,173.23115369158594
610.0,05229.140,04553.920,03319.140,9.14,0135.000,6.67,124114,317514.85,190800.0,0,174.09073981604715,174.09073981604715
1960.0,06610.780,06032.150,03602.680,9.17,0000,6.67,124114,317514.85,200300.0,0,159.04768635581075,159.04768635581075
569.0,05294.300,05595.540,03411.750,9.15,0135.000,6.67,124114,317514.85,195000.0,0,158.34476458243975,158.34476458243975
1891.0,05487.510,08740.940,03642.720,9.18,0135.000,6.67,124114,317514.85,185700.0,0,145.05509244433452,145.05509244433452
819.0,05100.780,05095.590,03602.680,9.17,0135.000,6.67,114114,317514.85,178700.0,0,152.2718677446407,152.2718677446407
704.0,04797.580,05089.160,03362.250,9.14,0000,0.00,124114,317514.85,196000.0,0,146.33170416015025,146.33170416015025
433.0,05678.840,03778.870,03362.250,9.14,01056.000,8.33,124114,317514.85,189800.0,0,344.8026078676654,344.8026078676654
379.0,03226.100,03177.880,0157.890,9.47,0000,10.00,124114,317514.85,210800.0,0,174.42527964499112,174.42527964499112
493.0,04945.400,05035.350,03263.690,9.14,0000,0.00,114114,317514.85,186500.0,0,175.06262435531892,175.06262435531892
852.0,05164.460,05118.690,03602.680,9.17,0819.000,7.69,124114,317514.85,189300.0,0,171.8777485489549,171.8777485489549
578.0,05565.630,05256.930,03602.680,9.17,0360.000,8.33,114114,317514.85,191500.0,0,159.68863266901863,159.68863266901863
596.0,05447.560,05638.030,03263.690,9.14,01056.000,8.33,114114,317514.85,184900.0,0,160.84817612692726,160.84817612692726
347.0,03253.340,03205.970,0127.330,9.41,036.000,8.33,124114,317514.85,192500.0,0,161.5384937562957,161.5384937562957
544.0,04746.720,05579.280,03362.250,9.14,0336.000,8.33,124114,317514.85,177600.0,0,284.49303488652777,284.49303488652777
596.0,06792.810,06121.410,03503.830,9.17,0000,6.67,124114,317514.85,195800.0,0,146.74959373138097,146.74959373138097
991.0,05601.840,08084.510,03362.250,9.14,01056.000,8.33,124114,317514.85,202600.0,0,158.82477345102615,158.82477345102615
774.0,06327.880,06325.090,03503.830,9.17,0000,0.00,114114,317514.85,187400.0,0,147.24857724604138,147.24857724604138
1061.0,06376.100,06433.370,03108.020,9.34,024.000,8.33,124114,317514.85,181700.0,0,148.23235850017755,148.23235850017755
515.0,05081.000,04720.380,03275.050,9.14,0996.000,8.33,114114,317514.85,178500.0,0,457.6737813966058,457.6737813966058
945.0,04917.920,08296.420,03503.830,9.17,0780.000,7.69,114114,317514.85,186400.0,0,366.6690047946613,366.6690047946613
646.0,04553.530,06732.970,03319.140,9.14,0000,0.00,124114,317514.85,194300.0,0,171.2566059457695,171.2566059457695
777.0,05678.940,05702.940,03362.250,9.14,01056.000,8.33,124114,317514.85,187400.0,0,174.37517035212076,174.37517035212076
607.0,05754.600,05640.790,03451.950,9.16,0696.000,8.33,114114,317514.85,191300.0,0,164.71347072276632,164.71347072276632
802.0,04921.980,06458.830,03275.050,9.14,0996.000,8.33,124114,317514.85,196500.0,0,259.87861980139144,259.87861980139144
717.0,04317.220,04283.900,03149.950,9.34,0000,0.00,114114,317514.85,177000.0,0,149.58750239382695,149.58750239382695
1072.0,04704.410,04874.570,03263.690,9.14,0754.000,7.69,114114,317514.85,185900.0,0,419.81355719276013,419.81355719276013
574.0,05866.950,04390.580,03411.750,9.15,0000,0.00,114114,317514.85,194700.0,0,157.68525440981608,157.68525440981608
1005.0,05954.720,05972.300,03462.330,9.16,0000,6.67,114114,317514.85,163900.0,0,304.8989884514886,304.8989884514886
0.0,05204.160,0000,03319.140,9.14,0105.000,9.52,124114,317514.85,182600.0,0,177.99989203464412,177.99989203464412
592.0,05342.260,05427.800,03319.140,9.14,0135.000,6.67,124114,317514.85,179400.0,0,155.9986179019976,155.9986179019976
597.0,06178.520,05760.030,03451.950,9.16,0816.000,8.33,114114,317514.85,184100.0,0,185.1542621755674,185.1542621755674
458.0,03745.500,03756.030,0127.330,9.41,060.000,8.33,124114,317514.85,186600.0,0,141.84059407690955,141.84059407690955
608.0,04022.090,04148.860,0250.980,9.58,0000,10.00,124114,317514.85,185600.0,0,166.1330689918063,166.1330689918063
739.0,04045.070,05978.150,03108.020,9.34,0336.000,8.33,114114,317514.85,188800.0,0,171.0325341272394,171.0325341272394
664.0,08013.970,06745.320,03263.690,9.14,024.000,8.33,124114,317514.85,184100.0,0,374.43100920587926,374.43100920587926
188.0,04671.560,091.470,03362.250,9.14,0000,9.52,124114,317514.85,188400.0,0,161.75813143142574,161.75813143142574
560.0,06067.340,04764.290,03451.950,9.16,0000,0.00,114114,317514.85,194800.0,0,157.55193401797374,157.55193401797374
576.0,04261.800,04490.170,03149.950,9.34,0000,0.00,124114,317514.85,187800.0,0,171.99162321236838,171.99162321236838
1192.0,05199.310,04013.050,03562.640,9.16,0000,9.52,114114,317514.85,187500.0,0,171.3102335014265,171.3102335014265
0.0,04515.990,011.470,03263.690,9.14,0754.000,7.69,114114,317514.85,185100.0,0,159.63425889778858,159.63425889778858
1349.0,05431.970,09857.280,03362.250,9.14,0000,0.00,114114,317514.85,195000.0,0,175.65242215578928,175.65242215578928
570.0,05618.350,05135.730,03362.250,9.14,01056.000,8.33,114114,317514.85,175600.0,0,252.76968896700964,252.76968896700964
582.0,04336.480,04687.470,03263.690,9.14,0000,0.00,124114,317514.85,187700.0,0,155.00892257020504,155.00892257020504
693.0,05248.840,07452.170,03642.720,9.18,0780.000,7.69,114114,317514.85,174800.0,0,468.78353458953757,468.78353458953757
633.0,04180.400,06375.130,03149.950,9.34,0135.000,6.67,114114,317514.85,179600.0,0,535.4721523675929,535.4721523675929
529.0,04941.150,04720.070,03319.140,9.14,0996.000,8.33,124114,317514.85,199100.0,0,158.67391027036396,158.67391027036396
578.0,05596.300,05456.670,03503.830,9.17,0754.000,7.69,114114,317514.85,187900.0,0,167.2233787804813,167.2233787804813
1132.0,07437.010,05527.430,03319.140,9.14,096.000,8.33,124114,317514.85,199000.0,0,241.81770961282618,241.81770961282618
583.0,05142.850,05010.760,03451.950,9.16,0754.000,7.69,114114,317514.85,180500.0,0,378.25453989831925,378.25453989831925
728.0,04659.050,06180.050,03362.250,9.14,0000,0.00,114114,317514.85,197000.0,0,292.82819059365096,292.82819059365096
595.0,05788.200,05982.540,03372.120,9.14,052.500,9.52,124114,317514.85,196000.0,0,160.49200560515052,160.49200560515052
679.0,04374.520,04206.990,0127.330,9.41,0552.000,8.33,114114,317514.85,190700.0,0,495.3374344811044,495.3374344811044
